Category,SubCategory,CatID,CatShort,Explanations,Explanations_zh,Synonyms - Comma Separated,Category_zh,SubCategory_zh,Synonyms_zh,,
VEHICLES,WINDOW,VEHWndw,VEH,"Powered windows for any vehicles, crank windows should go in VEHICLES-MECHANISM.",适用于任何车辆的电动车窗，曲柄车窗应位于车辆机械装置中。,"Auto, Automatic, Automobile, Car, Drivers, Down, Passenger, Power, Roll, Up, Window",车辆,窗,汽车、自动窗、电动窗,,
VOICES,ALIEN,VOXAlien,VOX,Weird alien vocals here.,这里有奇怪的外星人声音。,"Alien, Chewbacca, Cosmic, ET, Extraterrestrial, Language, Vocal, Vocalization",语音,外星人,外星语,,
VOICES,BABY,VOXBaby,VOX,"Very young babies through toddler, non-word vocals, cut vocals.",非常年幼的婴儿到幼儿、无词声乐、切声乐。,"Baba, Babble, Bambino, Coo, Cooing, Dada, Fuss, Gaga, Infant, Infantile, Little, Mama, Newborn, Nursing, Nursling, One, Snuffle, Toddler, Tot, Tyke, Vocal, Vocalization, Wean",语音,婴儿,细语、胡言乱语、大惊小怪、嘟囔,,
VOICES,CHEER,VOXCheer,VOX,A single person cheering. For a group use CROWDS-CHEERING.,一个人欢呼。对于团体，请使用“人群欢呼”。,"Acclaim, Acclamation, Bravo, Celebrating, Cheer, Cheering, Commendation, Encouraging, Holler, Hollering, Horray, Hurrah, Huzzah, Kudos, Ovation, Rooting, Shout, Supporting, Vocal, Vocalization, Woohoo, Yay, Yelling",语音,欢呼,鼓掌、喝倒彩、欢呼、耶、呐喊、哇、喝彩,,
VOICES,CHILD,VOXChld,VOX,Various vocals for a child or a teenager. For non-discernible vocals for a very young child use VOICES-BABY.,适合儿童或青少年的各种声音。对于年幼的孩子无法辨别的声音，请使用 VOICES-BABY。,"Adolescent, Child, Children, Juvenile, Kid, Minor, One, Preteen, Pubescent, Teen, Toddler, Tween, Vocal, Vocalization, Young, Youngling, Youngster, Youth",语音,儿童,儿童、青少年、少年,,
VOICES,CRYING,VOXCry,VOX,A single person crying.,一个人哭。,"Bawl, Bawling, Bemoan, Blubber, Blubbering, Cry, Fuss, Howling, Lamenting, Pout, Sniffling, Sniveling, Sob, Sobbing, Vocal, Vocalization, Wail, Wailing, Weep, Weeping, Whimper, Whimpering, Whining, Wounded",语音,哭泣,哭泣、噘嘴、啜泣、抽噎、呜咽、大哭、大惊小怪、受伤,,
VOICES,EFFORTS,VOXEfrt,VOX,"A single fight and vocal efforts, single grunts, and things like that. Boxing match vocals, tennis grunts.",一次战斗、一次声音努力、一次咕哝声，诸如此类的事情。拳击比赛的声音，网球比赛的咕噜声。,"Effort, Exert, Exertion, Exhale, Gasping, Grunt, Grunting, Heaving, Inhale, Panting, Pushing, Strain, Struggle, Struggling, Vocal, Vocalization, Wheezing",语音,呼喝,努力、哼唧声、拼搏、竭力、用力,,
VOICES,FEMALE,VOXFem,VOX,Any generic female vocal or dialog or misc vocal that doesn't fit somewhere else.,任何不适合其他地方的通用女声或对话或杂声。,"Chick, Dame, Female, Feminine, Gal, Girl, Lady, Lass, Madam, Miss, Person, Vocal, Vocalization, Woman",语音,女性,女人、女,,
VOICES,FUTZED,VOXFutz,VOX,"P.A. Speakers, Airport announcements, Hospital announcements.",PA扬声器、机场公告、医院公告。,"Address, Altered, Announcement, Distorted, Manipulated, Megaphone, Modified, PA, Phone, Processed, Public, Radio, Speaker, Telephone, TV, Vocal, Vocalization, Walkie-Talkie",语音,音响化,音响喇叭、公共演讲、公告、扩声器,,
VOICES,HISTORICAL,VOXHist,VOX,"For storing famous speeches, famous news broadcasts, presidential speeches.",用于存储著名演讲、著名新闻广播、总统演讲。,"Annoucement, Broadcast, Decree, Edict, Historical, Lecture, Manifesto, News, Period, Proclamation, Pronouncement, Speech, Statement, Vintage, Vocal, Vocalization",语音,历史感,演讲、演讲、广播、新闻、历史,,
VOICES,LAUGH,VOXLaff,VOX,A single person laughing.,一个人在笑。,"Belly, Cackle, Cackling, Chortle, Chortling, Chuckle, Chuckling, Funny, Giggle, Giggling, Guffaw, Guffawing, Haha, Holler, Hoot, Humor, Humour, Hysterical, Joke, Laugh, Laughing, Maniacal, Snicker, Snickering, Snigger, Sniggering, Titter, Tittering, Twitter, Vocal, Vocalization",语音,笑,傻笑、抿嘴笑、暗笑、大笑、嗬嗬、呼叫、狂笑、歇斯底里,,
VOICES,MALE,VOXMale,VOX,Any generic male vocal or dialog or misc vocal that doesn't fit somewhere else.,任何不适合其他地方的通用男声或对话或杂声。,"Bloke, Boy, Brother, Chap, Dude, Fellow, Gentleman, Guy, Male, Man, Masculine, Person, Vocal, Vocalization",语音,男性,男人、男,,
VOICES,MISC,VOXMisc,VOX,The Voice category is for single voices. Groups of people go into the CROWDS categories.,不适合归入本列表其他子类的语音类音效。,"Miscellaneous, Vocal, Vocalization",语音,其它,各种各样的,,
VOICES,REACTION,VOXReac,VOX,A single Ooo or Aah and things of that nature.,一声“噢”或“啊”之类的事情。,"Aahs, Acknowledgement, Ah, Ahh, Ahhh, Answer, Applause, Booing, Boos, Chanting, Cheers, Comeback, Counter, Em, Er, Excited, Feedback, Gasps, Hm, Hmm, Hollers, Hoots, Laughter, Murmurs, Oh, Ooh, Oohs, Ooo, Reaction, Rejoinder, Reply, Response, Retort, Sighs, Vocal, Vocalization, Whistling",语音,反应,哎呀、喔、呜、啊哈、啊、嗯哦、嗯、唔哼、呃,,
VOICES,SCREAM,VOXScrm,VOX,"A single scream or yell, battle cry, agonizing death.",一声尖叫或叫喊，战斗的呐喊，痛苦的死亡。,"Bellow, Clamour, Death, Fall, Hollar, Holler, Howl, Outcry, Scream, Screech, Shout, Shriek, Squeal, Vocal, Vocalization, Wail, Wilhelm, Yell, Yelp, Yowl",语音,尖叫,大喊大叫、尖叫、死亡、跌倒,,
VOICES,SINGING,VOXSing,VOX,"A single voice singing, a child singing. For a crowd, use CROWDS-SINGING",一个声音在唱歌，一个孩子在唱歌。对于人群，请使用 CROWDS-SINGING。,"A, Cappella, Caroling, Chanting, Chorusing, Crooning, Ditty, Hum, Hymning, Melodizing, Performing, Serenading, Sing, Vocal, Vocalization, Vocalizing",语音,歌唱,唱歌、哼唱、小曲,,
VOICES,WHISPER,VOXWhsp,VOX,A single whispering voice. The crowd equivalent would be CROWDS-QUIET.,一个单一的低语声。人群中的等效条件是“人群安静”。,"Faint, Gossip, Grumble, Grumbling, Hush, Hushed, Mumble, Murmur, Mutter, Muttering, Quietly, Secret, Softly, Speak, Subdued, Susurration, Undertones, Vocal, Vocalization, Whisper",语音,窃语,耳语、低语、喃喃自语、嘘,,
WATER,BUBBLES,WATRBubl,WATR,"Single or continuous bubbles. Water boiling on a stove, fish tank bubbles.",单个或连续的气泡。炉子上的水沸腾了，鱼缸里冒出气泡。,"Aerate, Aerated, Aeration, Aqua, Blub, Boil, Boiling, Boils, Bubble, Bubbler, Bubbling, Bubbly, Carbonation, Cauldron, Cavitation, Effervesce, Effervescence, Effervescent, Foam, Froth, Frothy, Glub, Gurgling, H20, Hissing, Potion, Scuba, Simmer",水,气泡,泡泡、煮沸、煨、泡泡、粘液、大锅、药水,,
WATER,DRAIN,WATRDran,WATR,"Draining gurgling water, pulling in air with it as it drains, think a kitchen sink drain, or a storm drain, shower drain.",排出汩汩流淌的水，在排出时吸入空气，想想厨房水槽排水管、暴风雨排水管、淋浴排水管。,"Aqua, Burble, Culvert, Discharge, Diverter, Downspout, Downspouts, Drain, Drainage, Drainages, Draining, Drainpipes, Drains, Flow, Gurgle, Gutter, H20, Leaking, Ooze, Outflow, Outlet, Pipe, Runoff, Seepage, Sewer, Shower, Sink, Storm, Stream, Trickle",水,排水,排水管、汩汩地流、潺潺声、下水道、淋浴、水槽、雨水渠,,
WATER,DRIP,WATRDrip,WATR,"Water dripping, slow to fast. A cave drip, a leaking pipe dripping or a kitchen faucet dripping.",水滴下来，由慢到快。洞穴滴水、漏水的管道滴水或厨房水龙头滴水。,"Aqua, Cave, Dribble, Drip, Dripping, Drizzle, Drop, H20, Leak, Leaking, Plip, Plop, Seep, Splash, Sprinkle, Trickle",水,滴,水滴、滴、扑通声、涓涓细流、流淌、渗漏、洞,,
WATER,FIZZ,WATRFizz,WATR,"That sound of Alka-Seltzer in a cup, air fizzing in water. Carbonated beverages.",杯子里阿尔卡苏打水的声音，空气在水中嘶嘶作响。碳酸饮料。,"Aqua, Bubble, Bubbling, Carbonation, Coke, Cola, Crackling, Effervescence, Fizz, Fizzle, Fizzling, Fizzy, Foam, Foaming, Froth, H20, Hiss, Hissing, Perrier, Popping, Seltzer, Sizzle, Sizzling, Snapping, Soda, Sparkle, Sparkling",水,气泡,嘶嘶声、苏打水、气泡、嘶嘶声,,
WATER,FLOW,WATRFlow,WATR,"General water flowing, in our case as in a river, creek or stream. Steady water. Rapids would fall under WATER-TURBULENCE, and WATERFALL has its own subcategory",一般的水流，在我们的例子中是河流、小溪或溪流。水稳定。急流属于水湍流，瀑布有自己的子类别。,"Aqua, Brook, Creek, Current, Gully, H20, Rill, River, Rivulet, Runnel, Running, Spring, Stream, Tributary, Water, Watercourse",水,水流,河、溪、溪、水流、河道、支流、溪、沟渠、溪流、泉,,
WATER,FOUNTAIN,WATRFoun,WATR,"Water features and fountains, trickles or flows for a fountain, splashy fountains. From tiny to large city fountains.",水景和喷泉，喷泉的细流或流动，飞溅的喷泉。从小到大的城市喷泉。,"Aqua, Birdbath, Decorative, Feature, Flow, Fountain, H20, Hiss, Ornamental, Spout, Spray, Trickle, Water, Well, Wishing",水,喷泉,喷泉、浪花、飞溅、涓流、嘶嘶声,,
WATER,IMPACT,WATRImpt,WATR,"Percussive water impact, large crash or slam of water, as in huge wave hitting an object. Bigger and sharper than a SPLASH",水的冲击力、水的巨大撞击或撞击，如巨大的波浪撞击物体。比 SPLASH 更大、更锐利。,"Aqua, Belly, Bellyflop, Cannonball, Charge, Collide, Crash, Depth, Flop, H20, Hit, Slam, Splash, Sploosh",水,击打,泼洒、跳水、巨浪、深水炸弹、浇灌,,
WATER,LAP,WATRLap,WATR,"Water splashing against something like against the side of a boat or canoe, or a dock. Also meant for very small waves lapping on shore, like gentle very small waves at night.",水溅到诸如船、独木舟或码头等物体上。也适用于拍打海岸的非常小的波浪，例如夜间轻柔的非常小的波浪。,"Aqua, H20, Hull, Lap, Lapping, Ripple, Slap, Slosh, Sloshing",水,拍浪,涟漪、拍打冲刷、船体、荡漾、晃动,,
WATER,MISC,WATRMisc,WATR,Water sounds not fitting another category in this list.,不适合归入本列表其他子类的水类音效。,"Aqua, H20, Miscellaneous",水,其它,各种各样的,,
WATER,MOVEMENT,WATRMvmt,WATR,"Movement in water but not underwater (see WATER-UNDERWATER) Drags through water, swimming movements, sweeps of objects through water. Thrashing in water.",在水中但不在水下的运动（参见水-水下） 在水中拖动、游泳运动、在水中扫过物体。在水中扑腾。,"Aqua, Bobbing, Churning, Ebbing, Eddying, H20, Rippling, Slosh, Splash, Stirring, Sweep, Swirling, Tread, Wade",水,移动,泼水、 玩水、 溅水、 扫水、 踏水,,
WATER,PLUMBING,WATRPlmb,WATR,"Household plumbing, like a sink running, a toilet flush, the shower running. DRAIN has its own subcategory.",家庭管道，如水槽运行、马桶冲水、淋浴运行。 DRAIN 有自己的子类别。,"Aqua, Aqueduct, Auger, Bathtub, Bidet, Channel, Clog, Commode, Conduit, Crapper, Drain, Drainpipe, Faucet, Fixtures, Flush, Grease, Gutter, H20, P-Trap, Pipage, Pipeline, Pipes, Piping, Plumber, Plumbing, Septic, Sewage, Sewer, Shower, Sink, Spout, Tank, Toilet, Trap, Trough, Valve, Waterworks",水,水管道,马桶冲水、水槽、淋浴、喷头,,
WATER,POUR,WATRPour,WATR,"Pouring water, onto ground, into a cup. Overlap with FOOD & DRINK-POUR.",将水倒在地上，倒入杯子中。与倒食物和饮料重叠。,"Aqua, Bathe, Discharged, Discharging, Dispense, Douse, Dousing, Dowse, Dowsing, Drench, Drenched, Dump, Empty, Fill, Flow, Gush, H20, Overflow, Pour, Pouring, Sluice, Sluicing, Spill",水,倒水,倒出、填充、倾倒、倒空,,
WATER,SPLASH,WATRSplsh,WATR,"Water splashes of all kind, a person diving into a pool, a whale cresting, throwing a rock into water.",各种各样的水花，一个人跳进水池，一条鲸鱼游出顶峰，把一块石头扔进水里。,"Aqua, Dive, H20, Kerplunk, Plunge, Showering, Slosh, Spattering, Splash, Splattering, Splish, Splosh, Spraying, Submerge, Swim, Wade",水,泼洒飞溅,飞溅、游泳、淌水、潜水、跳水、晃动、泼洒、淹没,,
WATER,SPRAY,WATRSpray,WATR,"Big sprays of a wave crash, to a hose spray.",巨大的水花一波一波地撞击，变成了软管水花。,"Aqua, Gush, H20, Hose, Hosed, Irrigate, Mist, Spray, Sprinkle, Spritz, Squirt",水,水花,喷雾、喷洒、喷射、喷洒、喷、涌出,,
WATER,STEAM,WATRStm,WATR,"Very wet hisses, radiators, saunas. Hot wet steam.",非常潮湿的嘶嘶声、散热器、桑拿浴室。热湿蒸汽。,"Aqua, Condensation, Evaporation, Fog, H20, Hiss, Mist, Spritz, Sputter, Steam, Superheat, Superheating, Vapor, Vaporization, Wet",水,蒸汽,喷、雾气、蒸汽、嘶嘶、湿气、溅射,,
WATER,SURF,WATRSurf,WATR,"The general roar of the ocean, not the sport. Constant ocean roaring waves.",海洋的一般咆哮，而不是运动。大海不断地汹涌澎湃。,"Aqua, Beach, Billows, Breakers, Coastline, H20, Rollers, Seashore, Shoreline, Surf, Surge, Swell, Tide, Wash, Waves, Whitecaps",水,浪花拍岸,海岸线、海岸、海滨、沙滩、波浪,,
WATER,TURBULENT,WATRTurb,WATR,"Very big splashy water. Whirlpools, big rapids on a river. Dangerous water.",溅起的水花很大。漩涡，河流上的急流。危险的水。,"Agitated, Aqua, Choppy, Churning, Current, H20, Maelstrom, Pool, Raging, Rapids, Riptide, Roil, Roiled, Rough, Squally, Stormy, Swells, Swirl, Swirling, Tempestuous, Torrential, Tumultuous, Turbulent, Undertow, Violent, Water, Wave, Whirlpool, White, Whitecaps",水,汹涌澎湃,漩涡、 波浪池、 急流、 涡流,,
WATER,UNDERWATER,WATRUndwtr,WATR,"Specifically underwater sounds, flows, current and movement, Swimming underwater. See also AMBIENCE-UNDERWATER and WATER-MOVEMENT as well.",特别是水下声音、水流、水流和运动，水下游泳。另请参见“水下环境”和“水流”。,"Aqua, Aquatic, Engulfed, Flooded, Flow, H20, Immersed, Inundated, Plunged, Subaquatic, Subaqueous, Submerged, Submersed, Subsea, Sunken, Undersea, Underwater",水,水下,水下、流动、湍流、 暗流,,
WATER,WATERFALL,WATRFall,WATR,Waterfalls from small cascading ones to Niagara falls.,瀑布从小瀑布到尼亚加拉瀑布。,"Aqua, Cascade, Cascading, Cataract, Dam, Falls, H20, Niagara, Plunge, Rapids, Torrent, Victoria, Waterfall",水,瀑布,瀑布、梯级瀑布、大坝、洪流、尼加拉瀑布,,
WATER,WAVE,WATRWave,WATR,"For general water waves, distinct waves. General ocean roar to go in WATER-SURF, and tiny waves to WATER-LAPPING. See also NATURAL DISASTERS-TSUNAMI.",对于一般的水波，有明显的波浪。一般的海洋咆哮去WATER-SURF，微小的波浪去WATER-LAPPING。另请参见自然灾害-海啸。,"Aqua, Billow, Breaker, Breakers, Breakwater, Crest, Current, H20, Ocean, Ripples, Roller, Sea, Seashore, Surf, Surge, Swell, Swells, Tides, Water, Wave, Waves, Whitecap",水,波浪,波浪、防波堤、潮汐、海滨、码头、叠浪,,
WEAPONS,ARMOR,WEAPArmr,WEAP,"Knights armor movement, hits. Shields, chainmail armor, leather armor with buckles.",骑士铠甲移动，命中。盾牌、链甲、带扣的皮甲。,"Armor, Armorer, Armory, Armour, Armoured, Armourer, Armoury, Bracers, Brassard, Breastplate, Buckler, Chainmail, Cuirass, Domaru, Gauntlets, Greaves, Haramaki, Hauberk, Helm, Helmet, Mail, Of, Pauldron, Plate, Sabatons, Scale, Shield, Shields, Spaulders, Splint, Suit, Tabard, Vambrace, Visor",武器,护甲,盔甲、锁子甲、头盔、鳞甲、胸甲、护具、夹板,,
WEAPONS,ARROW,WEAPArro,WEAP,"Arrow slides, arrow impacts. An arrow by would likely be a SWOOSHES-SWISH. See also WEAPONS-BOW.",箭矢滑动，箭矢撞击。穿过的箭头可能是“SWOOSHES-SWISH”。另请参见武器-弓。,"Archer, Arrow, Arrowhead, Bolt, Bowyer, Crossbow, Dart, Fletch, Fletcher, Fletching, Flight, Nock, Projectile, Quarrel, Quiver, Shaft",武器,箭,箭头、箭栓、箭羽、箭袋,,
WEAPONS,AXE,WEAPAxe,WEAP,Specifically a weaponized ax. Possible overlap with WEAPONS-SWORD or even WEAPON-POLEARM.,具体来说是一把武器化的斧头。可能与武器剑甚至武器长杆重叠。,"Ax, Axe, Blade, Chop, Chopper, Edge, Handle, Hatchet, Head, Throwing, Tomahawk",武器,斧,斧头、斧头、砍刀、飞斧,,
WEAPONS,BLUNT,WEAPBlnt,WEAP,"Blunt weapons, like maces and flails, but also nightsticks.",钝器，如狼牙棒和连枷，还有警棍。,"Ball, Bat, Baton, Bludgeon, Brass, Chain, Club, Cudgel, Flail, Hammer, Joust, Knuckles, Mace, Morning, Nightstick, Nunchuck, Star, Stave, Tonfa, Truncheon, War, Warhammer",武器,钝器,棒球棍、 狼牙棒、 球链、 双节棍、 战锤、 壁板、 铜指关节、 连枷、 警棍,,
WEAPONS,BOW,WEAPBow,WEAP,"Bows and Crossbows, articulation, twangs, bolts being loaded. Bow releases. See also WEAPON-ARROW.",弓和十字弓，铰接，弦乐，螺栓正在加载。弓释放。另请参见武器箭。,"Archer, Bow, Bowyer, Box, Compound, Crossbow, Fletcher, Hornbow, Longbow, Recurve, Release, Shortbow, String, Traditional",武器,弓,长弓、复合弓、弩,,
WEAPONS,KNIFE,WEAPKnif,WEAP,"Smaller knives, WEAPONS-SWORDS has it own subcategory here.",较小的刀具，武器剑在这里有自己的子类别。,"Army, Bayonet, Blade, Bowie, Butcher, Butterfly, Chef, Cleaver, Dagger, Dirk, Hunting, Jack, Kitchen, Knife, Machete, Penknife, Pocket, Pocketknife, Scalpel, Shealth, Steak, Stiletto, Survival, Swiss, Switchblade, Throwing, Trench, Utility",武器,刀,弹簧刀、水果刀、蝴蝶刀、猎刀、美工刀、切肉刀、屠刀、战刀、厨师刀,,
